customer_id,churn_probability,risk_tier
13658,0.3668342264233648,Med
13659,0.36318616340866516,Med
13662,0.7676724619429408,High
13663,0.7387681657803316,High
13667,0.6917398842377346,High
13668,0.043980830616421225,Low
13669,0.728878698107091,High
13675,0.7331903338720631,High
13678,0.8413017681594218,High
13681,0.6992962319204173,High
13682,0.6863204146843922,High
13686,0.7297098104697758,High
13692,0.2152388106348444,Low
13694,0.11436808501837016,Low
13695,0.19747596420800542,Low
13699,0.7304714280996938,High
13700,0.4237488800287716,Med
13705,0.7363402355371665,High
13709,0.05380020541435701,Low
13711,0.7770662797754845,High
13717,0.29985475088062497,Low
13719,0.37398293425915424,Med
13720,0.6275312781334886,Med
13722,0.1939023261428345,Low
13723,0.7372571271171995,High
13725,0.41780154915176115,Med
13728,0.18035890229857787,Low
13730,0.6583152378484028,High
13731,0.8333318845788028,High
13735,0.3178452370436316,Low
13737,0.7765431647040982,High
13741,0.6731154576468175,High
13742,0.17016659039885892,Low
13743,0.2003793121554371,Low
13745,0.7752680341226239,High
13750,0.19478913869601852,Low
13752,0.21759730783927025,Low
13754,0.7587773334297376,High
13756,0.0747731968013032,Low
13758,0.44766165546460696,Med
13761,0.35840574309399004,Med
13762,0.8031934530041912,High
13764,0.25429414798608363,Low
13767,0.049610279100399945,Low
13769,0.21902262057409252,Low
13771,0.3850276213469733,Med
13777,0.0637025631816851,Low
13778,0.7144303608622609,High
13780,0.7662124885577546,High
13782,0.7204303216783045,High
13784,0.26954343985751805,Low
13791,0.4411903068339153,Med
13798,0.03158898136190514,Low
13799,0.7439905316508738,High
13802,0.1285887452749904,Low
13804,0.2579868650646153,Low
13805,0.8271314322913116,High
13811,0.744527255661948,High
13812,0.7832650905734255,High
13813,0.3359725619212223,Low
13814,0.3616425878637373,Med
13815,0.19675728860906289,Low
13821,0.7488132331556983,High
13824,0.2424229260800496,Low
13826,0.7409341660481136,High
13827,0.647461801534123,Med
13831,0.22398945107304408,Low
13833,0.7103940614529314,High
13835,0.649618915636352,Med
13837,0.7679757823104628,High
13838,0.6435736023368699,Med
13842,0.20550341959039567,Low
13849,0.347003754378916,Low
13850,0.5336283405030676,Med
13851,0.4907378600937201,Med
13854,0.05771541039710944,Low
13856,0.7067192953427347,High
13862,0.1684633438730267,Low
13865,0.5961375009547941,Med
13867,0.463427751284772,Med
13869,0.48933871260873946,Med
13870,0.17397049239575432,Low
13871,0.0499798794942878,Low
13873,0.6170119580823681,Med
13875,0.2887632976955203,Low
13880,0.20818327265124315,Low
13881,0.10695325700785208,Low
13883,0.32428332104392027,Low
13885,0.7518162826911766,High
13887,0.7727438187270858,High
13888,0.6534393370743552,High
13890,0.25454171512851886,Low
13895,0.26986732627367055,Low
13900,0.7364107383538865,High
13901,0.25114065363322563,Low
13908,0.22337262763316518,Low
13911,0.22253450946570413,Low
13917,0.738370196712511,High
13919,0.7862583909723181,High
13925,0.6435533314949198,Med
13928,0.6693592888597117,High
13929,0.7099432443508055,High
13930,0.7089872935412037,High
13933,0.6370720545603168,Med
13936,0.7103637137909934,High
13937,0.7591404347575378,High
13939,0.7148307250975102,High
13940,0.6330482778235268,Med
13941,0.15772461241621366,Low
13946,0.797143253436198,High
13951,0.7776187197898946,High
13952,0.38803708734917713,Med
13953,0.3557910446944149,Med
13955,0.7730335462753808,High
13956,0.2619701912978951,Low
13967,0.7582304472648911,High
13969,0.046176792670511224,Low
13971,0.22597524088831358,Low
13972,0.7141326680181131,High
13975,0.24349056368039845,Low
13976,0.7759094156449465,High
13982,0.41643910512300003,Med
13983,0.3595323430605992,Med
13984,0.6852807340393728,High
13985,0.05472471180706535,Low
13988,0.09192899298640571,Low
13990,0.7878423979156242,High
13991,0.7312416301731143,High
13993,0.22357822871038635,Low
13994,0.2783764729343044,Low
13995,0.2918994189844847,Low
13999,0.06260950015362268,Low
14000,0.8641396479313912,High
14002,0.7434969554525178,High
14004,0.07312871066530513,Low
14005,0.26450568953869474,Low
14006,0.30323965998030256,Low
14009,0.7522071299764604,High
14013,0.6474947826011211,Med
14016,0.13280986300571596,Low
14019,0.2769006613246146,Low
14021,0.6431809471717153,Med
14024,0.7746621875285082,High
14029,0.744624173991376,High
14030,0.29249010703740114,Low
14031,0.1256984592608412,Low
14032,0.20139343402698914,Low
14034,0.6874191245985167,High
14035,0.24423913541213688,Low
14037,0.8202797562351695,High
14038,0.18943649722432584,Low
14040,0.12119455107618378,Low
14044,0.5843244858883194,Med
14045,0.2907663791380551,Low
14047,0.3620573403071693,Med
14049,0.10144543015563394,Low
14050,0.7576053571623668,High
14051,0.05034360409592125,Low
14053,0.7514084186494181,High
14055,0.7956539409874747,High
14056,0.02692444843129801,Low
14057,0.06823306791987638,Low
14060,0.049070153547352606,Low
14062,0.08613207162875151,Low
14064,0.21854954956283096,Low
14076,0.6996680431397873,High
14077,0.7378805247902407,High
14078,0.18845238880643428,Low
14079,0.7320065062828423,High
14083,0.2381287116489497,Low
14085,0.07845119066296623,Low
14088,0.04692895143714507,Low
14092,0.08253332845320077,Low
14096,0.07157256248372605,Low
14099,0.1800291259050856,Low
14100,0.7300654574941908,High
14101,0.08905938897491332,Low
14104,0.6002508130492151,Med
14107,0.2696357856690068,Low
14108,0.7504139254304408,High
14110,0.058525199362807236,Low
14111,0.6646749385588435,High
14112,0.17252370337340706,Low
14116,0.24909421643725693,Low
14117,0.7322423587050798,High
14127,0.6980442812126957,High
14132,0.2271653432962046,Low
14133,0.6772043583896662,High
14135,0.07716343649968797,Low
14141,0.7539898566005216,High
14143,0.6216129384329077,Med
14145,0.10622015874315265,Low
14149,0.81523554606174,High
14156,0.0005749672175752084,Low
14159,0.035821487319985225,Low
14161,0.3752018769440716,Med
14162,0.7287648116522333,High
14163,0.25609379531258447,Low
14167,0.7470448850066228,High
14173,0.7634907047268141,High
14175,0.3593733201403266,Med
14177,0.725262629843625,High
14178,0.1789590590051021,Low
14180,0.04652605927890398,Low
14188,0.21701100767914466,Low
14189,0.055082080355621364,Low
14191,0.05972692004887435,Low
14194,0.02959422357549622,Low
14195,0.2912028254182132,Low
14196,0.6842774692709828,High
14198,0.6938427898227704,High
14199,0.8008149830934784,High
14201,0.6596146417826604,High
14209,0.25434163937496107,Low
14210,0.20776743783364204,Low
14211,0.36515381400487423,Med
14214,0.29274879893032385,Low
14215,0.37913798963031686,Med
14217,0.26863772768353134,Low
14221,0.20014528498395542,Low
14222,0.7831792801946067,High
14223,0.3897829713800186,Med
14224,0.16109684433155466,Low
14226,0.2963923524981266,Low
14227,0.4325862243845672,Med
14231,0.665506028255775,High
14232,0.22561396739712675,Low
14233,0.37515096931197156,Med
14235,0.31691066802841017,Low
14239,0.23777421069552918,Low
14241,0.8145964602581379,High
14243,0.2410058205206125,Low
14245,0.29329666120271786,Low
14246,0.26365754365855076,Low
14257,0.31017853536392775,Low
14258,0.10273038476765624,Low
14259,0.7895082564281848,High
14262,0.22221536623724172,Low
14264,0.7659148689514735,High
14265,0.697681038795177,High
14267,0.29390669626363847,Low
14273,0.6064256333571576,Med
14276,0.4294506025029865,Med
14277,0.2251798713920946,Low
14280,0.7713323244024494,High
14282,0.0859196386823937,Low
14285,0.28783069724220967,Low
14287,0.6792893745267115,High
14288,0.7423427800154923,High
14289,0.6844397339966034,High
14291,0.05572516751519451,Low
14292,0.059404328128184976,Low
14293,0.3507934194838921,Med
14298,0.04464969877072436,Low
14299,0.12432676630627647,Low
14301,0.7822323480688239,High
14304,0.8161765151968706,High
14305,0.21607723472029874,Low
14307,0.2472790840188465,Low
14309,0.32994413385366533,Low
14312,0.39295602631485604,Med
14314,0.6543083376022566,High
14315,0.22235371041389965,Low
14320,0.7668071138080879,High
14321,0.33354278879254157,Low
14323,0.6796244874023146,High
14327,0.7551908878153837,High
14329,0.07340915299890227,Low
14331,0.6437720957555207,Med
14332,0.6919677695208032,High
14334,0.3055213100322601,Low
14336,0.4174500453744467,Med
14338,0.6683149996448051,High
14340,0.7722366321021938,High
14341,0.25588222408336175,Low
14342,0.6067206134436065,Med
14344,0.6110612907545415,Med
14346,0.3400014612216676,Low
14351,0.7369487571474399,High
14352,0.2723238337731712,Low
14353,0.7922927759669858,High
14364,0.027300612669329538,Low
14367,0.06930455058034014,Low
14375,0.6947162506552633,High
14377,0.7612793275268928,High
14383,0.3525014118433517,Med
14387,0.39153652323757826,Med
14388,0.1853988752579328,Low
14389,0.412454516037987,Med
14390,0.06535679030707502,Low
14393,0.7783116295391022,High
14395,0.22465766131855294,Low
14397,0.20760573331209792,Low
14400,0.7210434969230538,High
14401,0.07510358484041545,Low
14403,0.26699394706294927,Low
14404,0.20586126528832255,Low
14406,0.7129671374920141,High
14407,0.24260430305552527,Low
14408,0.24627621264422614,Low
14409,0.31227249369415716,Low
14410,0.14351426921424235,Low
14414,0.2902816118555259,Low
14415,0.09200642978035856,Low
14418,0.3142915094596275,Low
14421,0.7656651245836236,High
14422,0.06259522874255831,Low
14423,0.7950714202485726,High
14426,0.06683309827964373,Low
14442,0.31859324227961794,Low
14443,0.2886596206307349,Low
14447,0.391483886003171,Med
14450,0.7699319337317361,High
14451,0.7962113448883484,High
14453,0.7428804032260151,High
14456,0.1505810959843156,Low
14459,0.33996360606182624,Low
14460,0.7108466610163772,High
14461,0.2760122239184085,Low
14462,0.17641920817297216,Low
14463,0.7627884958316162,High
14466,0.14753084721051146,Low
14472,0.16960817036007309,Low
14475,0.7091018775244468,High
14477,0.3491658237063603,Low
14481,0.7764318220481157,High
14489,0.7986147029066575,High
14491,0.7471868964594913,High
14493,0.34865229427371897,Low
14495,0.6925518276832744,High
14498,0.2643122540460262,Low
14499,0.6780768271458848,High
14500,0.6234711304390006,Med
14501,0.7207820816439322,High
14502,0.2661616489283091,Low
14503,0.3813912326838351,Med
14505,0.07541441591220241,Low
14506,0.2888908273244551,Low
14507,0.21108340212262014,Low
14511,0.32056148399942425,Low
14512,0.7372640066487759,High
14513,0.7716688940084201,High
14514,0.25480672009926886,Low
14515,0.35554874076479853,Med
14517,0.7188100190011384,High
14522,0.4079146871704136,Med
14523,0.71522994982009,High
14524,0.25233493149034714,Low
14525,0.060021878643100546,Low
14527,0.013264813083502578,Low
14529,0.6398504787521498,Med
14530,0.26741131635226334,Low
14533,0.2961568874705347,Low
14534,0.041799892265948865,Low
14535,0.37270271586390824,Med
14541,0.31731074571930695,Low
14542,0.7298078186909405,High
14543,0.21214429990467218,Low
14546,0.3165333283419982,Low
14548,0.7014741076205703,High
14551,0.7613032621264398,High
14552,0.7059439002918524,High
14553,0.7778932769342303,High
14560,0.1804896663077337,Low
14561,0.3572910379050934,Med
14562,0.05067896353425854,Low
14565,0.2697946155195886,Low
14566,0.5196112977474246,Med
14567,0.3109650897046854,Low
14572,0.1879148395721063,Low
14573,0.1856199719390633,Low
14577,0.7690667911211838,High
14583,0.2080550045455552,Low
14584,0.18692092524760737,Low
14587,0.2579086330372257,Low
14591,0.4439716431272902,Med
14593,0.7427651422629779,High
14597,0.7860914648012302,High
14606,0.0070646971206353715,Low
14609,0.9078697627262202,High
14620,0.7343171051633763,High
14621,0.2663477140801979,Low
14622,0.8028507651534077,High
14623,0.6091949253262636,Med
14625,0.7279625122638438,High
14626,0.37381905689307027,Med
14639,0.2572322242293698,Low
14640,0.25483467475507665,Low
14643,0.774188414127741,High
14645,0.7831326320658524,High
14646,0.9912175957319438,High
14647,0.8044570381969957,High
14649,0.4245792273985401,Med
14651,0.8249597109867742,High
14655,0.4752508351245439,Med
14656,0.7542916521904467,High
14657,0.7085088604105854,High
14658,0.7364463354665984,High
14659,0.2940938077811116,Low
14667,0.06624196285757594,Low
14676,0.294307947918293,Low
14680,0.07703495623937474,Low
14681,0.7569453837162244,High
14682,0.7346019238385825,High
14684,0.4067003017171332,Med
14687,0.7791925869951272,High
14688,0.04554047362829746,Low
14689,0.7659184274362184,High
14690,0.656742100500832,High
14691,0.4523267244595829,Med
14692,0.7211681328480416,High
14696,0.1951833095442308,Low
14697,0.7513003828649516,High
14699,0.7707120002283877,High
14700,0.3036978985237013,Low
14701,0.2673438469574305,Low
14702,0.24814638640377995,Low
14704,0.2126806300562598,Low
14705,0.7908337846827724,High
14708,0.30978144740371616,Low
14709,0.041843659369288994,Low
14711,0.14614403956924224,Low
14712,0.7249243941774848,High
14713,0.23759859944811393,Low
14716,0.7692437199213756,High
14719,0.325229732557932,Low
14720,0.7432409373031685,High
14722,0.7371015178706846,High
14730,0.19010828673591054,Low
14731,0.7326614332356681,High
14732,0.1842163897840009,Low
14733,0.05937748349890889,Low
14735,0.04368097264163025,Low
14737,0.3672239172671884,Med
14738,0.23640780731628164,Low
